3.930700000000000216e+01,-8.312999999999999545e+01,7.800000000000000000e+01
3.942900000000000205e+01,-8.325199999999999534e+01,7.800000000000000000e+01
4.284700000000000131e+01,-8.325199999999999534e+01,7.800000000000000000e+01
4.296900000000000119e+01,-8.312999999999999545e+01,7.800000000000000000e+01
4.309100000000000108e+01,-8.300799999999999557e+01,7.800000000000000000e+01
4.504399999999999693e+01,-8.300799999999999557e+01,7.800000000000000000e+01
4.516599999999999682e+01,-8.288599999999999568e+01,7.800000000000000000e+01
4.528799999999999670e+01,-8.276399999999999579e+01,7.800000000000000000e+01
4.650900000000000034e+01,-8.276399999999999579e+01,7.800000000000000000e+01
4.663100000000000023e+01,-8.264199999999999591e+01,7.800000000000000000e+01
4.675300000000000011e+01,-8.251999999999999602e+01,7.800000000000000000e+01
4.772899999999999920e+01,-8.251999999999999602e+01,7.800000000000000000e+01
4.785199999999999676e+01,-8.239700000000000557e+01,7.800000000000000000e+01
4.797399999999999665e+01,-8.227500000000000568e+01,7.800000000000000000e+01
4.846200000000000330e+01,-8.227500000000000568e+01,7.800000000000000000e+01
4.858400000000000318e+01,-8.215300000000000580e+01,7.800000000000000000e+01
4.870600000000000307e+01,-8.203100000000000591e+01,7.800000000000000000e+01
4.919400000000000261e+01,-8.203100000000000591e+01,7.800000000000000000e+01
4.931600000000000250e+01,-8.190900000000000603e+01,7.800000000000000000e+01
4.943800000000000239e+01,-8.178700000000000614e+01,7.800000000000000000e+01
4.992699999999999960e+01,-8.178700000000000614e+01,7.800000000000000000e+01
5.004899999999999949e+01,-8.166500000000000625e+01,7.800000000000000000e+01
5.017099999999999937e+01,-8.154300000000000637e+01,7.800000000000000000e+01
5.065899999999999892e+01,-8.154300000000000637e+01,7.800000000000000000e+01
5.078099999999999881e+01,-8.142100000000000648e+01,7.800000000000000000e+01
5.090299999999999869e+01,-8.129900000000000659e+01,7.800000000000000000e+01
5.139200000000000301e+01,-8.129900000000000659e+01,7.800000000000000000e+01
5.151400000000000290e+01,-8.117700000000000671e+01,7.800000000000000000e+01
5.163600000000000279e+01,-8.105500000000000682e+01,7.800000000000000000e+01
5.188000000000000256e+01,-8.105500000000000682e+01,7.800000000000000000e+01
5.200200000000000244e+01,-8.093300000000000693e+01,7.800000000000000000e+01
5.212400000000000233e+01,-8.081100000000000705e+01,7.800000000000000000e+01
5.236800000000000210e+01,-8.081100000000000705e+01,7.800000000000000000e+01
5.249000000000000199e+01,-8.068800000000000239e+01,7.800000000000000000e+01
5.261200000000000188e+01,-8.056600000000000250e+01,7.800000000000000000e+01
5.285600000000000165e+01,-8.056600000000000250e+01,7.800000000000000000e+01
5.297899999999999920e+01,-8.044400000000000261e+01,7.800000000000000000e+01
5.310099999999999909e+01,-8.032200000000000273e+01,7.800000000000000000e+01
5.334499999999999886e+01,-8.032200000000000273e+01,7.800000000000000000e+01
5.346699999999999875e+01,-8.020000000000000284e+01,7.800000000000000000e+01
